,client_name,u_id,al_name,al_id,score,al_review,date
1352,홍*숙,902,겨울소주 25%,202,4.0,리뷰를 안적었었네요.. 굉장히 깊은맛이었던걸로 기억해요. 디자인도 예뻐서 파티할때 사람들이 너무 예쁘다고 했었어요 ㅎ 맛도 맛이지만 정말 겨울에 분위기 내기 좋은 술입니다.,2022.03.03
1353,황*주,261,겨울소주 25%,202,5.0,좋은 맛 강력한 맛 괜찮은 맛,2022.02.24
1354,황*주,261,겨울소주 25%,202,4.5,좋은 맛 강력한 맛 괜찮은 맛,2022.02.24
1355,황*주,261,겨울소주 25%,202,4.5,좋은 맛 강력한 맛 괜찮은 맛,2022.02.24
1356,강*희,9,겨울소주 45%,1007,5.0,아 진짜 맛 좋아요. 한병만 산게 아쉬워요.,2022.04.16
1357,마정,931,겨울소주 45%,1007,5.0,아직맛보진안않지만 굿굿,2022.01.28
1358,박차기,441,겨울소주 45%,1007,4.5,,2021.12.16
1359,백*화,33,겨울소주 45%,1007,5.0,배송도 빠르고 맛도 괜찮아요,2022.05.04
1360,양둥이,929,겨울소주 45%,1007,5.0,역시는 역시군요 다음에 또 구매할께요,2022.06.10
1361,여*호,94,겨울소주 45%,1007,5.0,45도짜리 원액리 기대 되는 술,2021.08.02
1362,전*종,470,겨울소주 45%,1007,4.0,"겨울스런 맛이에요, 제목처럼.
날카롭게 다가오지만, 포근함이 따라오는 느낌.",2022.02.01
1363,지*하,930,겨울소주 45%,1007,3.5,,2022.03.08
1364,마이시나리오,932,고소리술 29%,125,4.0,맛있는데 41% 보다 맛이 뭔가 밍밍하네요 ㅠ.ㅠ,2021.12.06
1365,원*연,347,고소리술 29%,125,5.0,맛있습니다.....,2021.08.23
1366,유*성,604,고소리술 29%,125,5.0,스파이시하고 깔끔했어요 반주로마시기 무척좋은술이예요,2020.08.19
1367,김*덕,580,고소리술 40%,1020,5.0,,2021.08.19
1368,독주공방,933,고소리술 40%,1020,5.0,고소한 맛이 일품이네요. 누룽지 향이 아주 강하게 올라옵니다. 안주 없이 스트레이트로 마셔도 질리지 않아요. 단술 싫어하는 분들은 향이 좀 달아서 싫어하실 수도 있을 듯합니다. 전 거부감 없었어요.,2022.03.16
1369,박*빈,801,고소리술 40%,1020,4.0,,2022.01.02
1370,술잔의향기,826,고소리술 40%,1020,5.0,첫향에서 장향이 나고 맛에서는 달큰한 건포도나 건무화과맛이 난다.,2022.07.18
1371,안*윤,574,고소리술 40%,1020,4.0,"새로운 풍미의 전통주를 고르는 재미~~
첫맛은 누룩인지 ~~ 터벅한 맛~~
호불호가 작용 될 듯~~
뒷맛은 증류주의 화한 느낌~~
달콤함을 좋아하는 나로써는 약간 고려~~",2021.08.21
1372,양*정,11,고소리술 40%,1020,5.0,,2022.03.23
1373,임*엽,663,고소리술 40%,1020,5.0,"처음에 선물용 도자기병이 탐나서 주문하였다.
독하다는 느낌과 향이 조금 세다 이렇게 생각했는데.. 오호 천천히 마시니 목넘김이 너무 좋아서 작년 연말 찬구가 오랜만에 왔을때 마시려고 또 주문.
친구도 몹시 만족 해 하였음.",2022.03.11
1374,ssumer,538,금산인삼주 수삼 23%,340,5.0,"소주처럼 쓴 맛이 아니고, 인삼 특유의 향이 잘 느껴집니다 친한 친구랑도 마셨는데, 가성비 생각하는 선물용으로 좋은 것 같습니다 ^^",2022.06.03
1375,ssumer,538,금산인삼주 수삼 23%,340,5.0,인삼 향이 깔끔합니다,2022.05.18
1376,ssumer,538,금산인삼주 수삼 23%,340,5.0,인삼 향과 과일안주랑 먹으니 깔끔하네요,2022.05.18
1377,강*우,807,금산인삼주 수삼 23%,340,4.0,담화박스에서 왔던 술 중에 가장 맛있어서 따로 주문했는데 두병 사 안에 인삼 크기가 담화박스에서 왔던 병의 2/3밖에 안되고 더 약하네요. 장사 이렇게 하지 맙시다.,2021.04.23
1378,김*기,178,금산인삼주 수삼 23%,340,5.0,,2022.03.04
1379,김*성,695,금산인삼주 수삼 23%,340,5.0,향도좋고 너무 맛있어요 ㅎㅎ,2021.05.10
1380,김깨뿡,938,금산인삼주 수삼 23%,340,5.0,,2022.01.23
1381,든진,46,금산인삼주 수삼 23%,340,5.0,아부디가 좋아하셔서 추가구매했는데 역시나 너무 맛있게 잘 마셨습니다~,2021.08.24
1382,든진,46,금산인삼주 수삼 23%,340,5.0,"더운 날씨에 고생하시는 아부지를 위해 구매했어요! 일단 인삼 한 뿌리 들어있어서 비주얼적으로 너무 만족스러웠고, 열었을 때도 퍼지는 인삼향이 기분 좋았어요. 높은 도수임에도 잘 넘어가신다고 하셨고, 몸에 좋은 약주처럼 조금씩 음미하며 드셨지만 결국 한 병을 뚝-딱 하셨네요! 애주가 아부지가 좋아하셔서 뿌듯합니다 :)",2021.08.03
1383,안*윤,574,금산인삼주 수삼 23%,340,5.0,"복날을 맟이하여 미리 인삼주~
백숙과 잘 어울리는 인삼주
건강과 행복을 위해
믿고 구매 합니다~~~^^",2022.07.07
1384,오*은,937,금산인삼주 수삼 23%,340,5.0,안에 수삼이 보여서 좋았어요 있어보여용 ㅋㅋ 선물용으로 좋음,2022.05.12
1385,이*람,939,금산인삼주 수삼 23%,340,5.0,일단 비주얼에서 합격 복날 먹었어요,2021.11.16
1386,이*현,69,금산인삼주 수삼 23%,340,5.0,,2022.02.06
1387,조*주,372,금산인삼주 수삼 23%,340,5.0,인삼향도 은은하고 부담스럽지 않으면서 도수에 비해서 목넘김도 좋았습니다. 인삼이 한뿌리 통째로 들어 있으니 보는 즐거움도 있었고요. 어르신들께 선물해드렸는데도 아주 좋아하시네요.,2021.04.22
1388,조*현,285,금산인삼주 수삼 23%,340,4.5,목넘김후 올라오는 향이 좋아요.,2021.08.03
1389,한*운,187,금산인삼주 수삼 23%,340,5.0,정기구독때 맛보고서 취저라 재구매했습니다! 쌉싸름하면서도 깔끔해서 기름진음식이나 국물류에도 잘 어울리더라고요. 같이 먹은 분들도 모두 맛있다고 하네요.,2021.04.02
1390,현*석,940,금산인삼주 수삼 23%,340,5.0,선물용으로 아주 만족스럽습니다 ^^,2021.09.24
1391,Busansimin,946,금설,1049,5.0,일단 이뻐서 보기만해도 행복해지는 술입니다,2022.04.21
1392,Lycoris,954,금설,1049,5.0,"LED도 들어있어서 보기 좋아서
부모님이 좋아하시네요.
홍삼젤리도 맛있게 잘먹겠습니다!",2021.12.20
1393,고야공,943,금설,1049,4.5,밑에 불을 비추면 금가루가 날리는 모습이 너무 이뻐요 이벤트용으로 딱임,2022.06.27
1394,광운종합렌탈,948,금설,1049,5.0,술맛 디자인 배송 만족합니다.,2022.02.09
1395,권*철,955,금설,1049,5.0,"정말 환상...

금가루가 막막",2021.12.08
1396,김*겸,266,금설,1049,4.0,맛있어요 달달하니 :),2022.01.31
1397,김*욱,872,금설,1049,5.0,아직 마시진 않았지만 비쥬얼만으로도 압도하네요. 기대됩니다.,2021.11.06
1398,김*태,177,금설,1049,4.5,,2022.05.12
1399,김*형,250,금설,1049,5.0,회 한점에 금설 한잔 찰떡 이예요,2022.01.25
1400,김*형,250,금설,1049,5.0,"반짝 반짝 분위기에~
술맛에 꺄~~~
즐겁게 맛있게 먹는 금설이예요

선물용으로도 좋을꺼 같아요",2021.08.05
1401,김깨뿡,938,금설,1049,5.0,,2022.01.23
1402,레드,951,금설,1049,5.0,아빠 새해 선물로 드린건데 이쁘기도 하고 맛도 깔끔하다고 너무 좋아하셔서 저도 기분이 좋네요:),2022.01.25
1403,뤄비,942,금설,1049,3.0,맛은 쏘쏘 그러나 분위기가 정말 좋아짐,2022.06.28
1404,명*나,953,금설,1049,5.0,"금가루가 날리는게 정말 예쁘네요^^
도수는 센 편이지만, 그래도 깔끔하게 술술 넘어가요~~",2021.12.25
1405,밍랑둥,949,금설,1049,5.0,,2022.02.09
1406,박*우,643,금설,1049,5.0,특별한날 분위기 내기 좋은데 맛도 좋아요,2021.08.19
1407,서*석,390,금설,1049,5.0,"생각보다 아주 맛있었습니다.
인삼맛이 많이나요!",2021.11.16
1408,손*성,257,금설,1049,5.0,"아직 마셔 보진 않았지만 무드등으로 사용해도 손색 없을거 같네요

추후 마신후 한번 더 구매하여 맛에대해 후기 남기겠습니다.",2021.10.15
1409,신*경,123,금설,1049,4.0,금가루가 불빛에 빛나는 술을 눈과 입으로 함께 음미할 수 있어 좋아요,2021.09.07
1410,양*현,950,금설,1049,5.0,눈이 즐겁구 입이 신이났던..,2022.02.08
1411,오*별,945,금설,1049,5.0,"항상 선물용으로 가끔 구입하고있어요!
그런데 이번에는 쇼핑백이랑
조명이 같이없어서 따로 쇼핑백을 구입해야ㅠㅠ
그래도 이쁜술 오래판매해주세요♥",2022.05.03
1412,으네,303,금설,1049,4.0,"우와!분위기내기에짱.^^♡
술을 못하는저에게는
이미 분위기에취했어요",2021.07.28
1413,이*종,465,금설,1049,5.0,괜찮네요 술 안에 금박이 있었던 것도 보기 좋았어요,2022.07.11
1414,이*주,144,금설,1049,5.0,"조명 켰을때 진정한 아름다움이 보이는 술입니다
마실때 금가루가 자꾸 가라앉아서 아쉽긴 했지만 그래도 정말 분위기있게 마셨습니다",2021.10.16
1415,이*탁,947,금설,1049,5.0,"포장 꼼꼼하게 잘 왔어요
패키징도 예쁘고
덤으로 홍삼젤리까지 보내주시네요
굿굿",2022.03.27
1416,이쁘니,944,금설,1049,5.0,빠른 배송 감사합니다.,2022.06.27
1417,전*종,470,금설,1049,5.0,눈과 입을 동시에 호강시키는 술이라니...,2021.11.18
1418,정*슬,956,금설,1049,5.0,반짝반짝 예뻐요 조명까지 분위기 굿,2021.11.24
1419,진마니주주,952,금설,1049,4.0,포장 배송 정말조으네요.,2022.01.15
1420,최*국,63,금설,1049,5.0,조명이 너무 이뻐요 ㅎㅎ 다들 좋아합니다!,2022.01.28
1421,최*규,477,금설,1049,5.0,"2병째 입니다.
금가루가 있어서 그런지 어른들이 좋아하시네요",2022.04.29
1422,최*규,477,금설,1049,5.0,맛있게 먹었습니다. 금가루 반짝반짝 하네요,2022.04.18
1423,최*민,941,금설,1049,5.0,선물용으로 너무 좋습니다 가격도 착하고 불 끄고 보면 예술입니다,2022.06.30
1424,케이루,536,금설,1049,4.0,흔들면 너무 이쁘다~~ 대신 인삼주기에 독하다,2022.08.05
1425,JKLEE,700,꿀샘16,254,4.0,처음 맛은 달지만 뒷맛이 생각보다 깔끔하지는 않습니다.,2022.08.09
1426,rempi3,647,꿀샘16,254,5.0,,2022.05.12
1427,가부,961,꿀샘16,254,5.0,달달하고 부드러워서 좋았어요,2022.05.21
1428,강*성,968,꿀샘16,254,5.0,배송도 빠르고 디자인도 이쁘고 맛도 맛있게 잘 먹었습니다~~,2021.12.14
1429,강*혁,13,꿀샘16,254,5.0,"아뇨 님들. 진짜 속는셈 치고, 유자차랑 같이 드셔보세요. 술 한모금 - 유자차 반모금 마시면.

눈 앞에 황홀경입니다.
※주의 - 너무 깔끔하고, 혀가 리셋되는 느낌이라 술을 빨리 비울 수 있음을 인지하시기 바랍니다.",2021.10.17
1430,강*혁,13,꿀샘16,254,5.0,"이거 진짜 미쳤습니다 ㅋㅋㅋㅋ 꿀물 맛이고, 왜 9+1 이 있는지 알겠네요. 리뷰 쓰는 동시에 다시 주문하려 합니다.",2021.09.12
1431,개공룡,971,꿀샘16,254,5.0,적당히 달고 목넘김이 너무 부드러워 좋습니다!!,2021.10.29
1432,건방진뚱보,964,꿀샘16,254,5.0,선물했는데 맛있다네요~ 용량이 아쉽대요~ㅋㅋ,2022.04.22
1433,고봉구,963,꿀샘16,254,5.0,,2022.04.30
1434,고야공,943,꿀샘16,254,5.0,단맛나는 술 싫어하는데 이건 은은하게 달면서도 거부감이 안 들어서 맛있어요,2022.06.27
1435,김*림,469,꿀샘16,254,2.0,너무 다네요. 설탕이 안 들어갔으면 훨씬 좋았을 것 같습니다.,2020.11.07
1436,김*은,92,꿀샘16,254,5.0,또 구매하고 싶어요. 맛있고 마시기 좋어요,2022.07.09
1437,김*종,451,꿀샘16,254,5.0,너무 맛있고 생각보다 달달합니다,2020.12.14
1438,김*주,110,꿀샘16,254,5.0,친구들이랑 즐겨먹기 딱 좋은 술!,2021.08.26
1439,김*주,110,꿀샘16,254,5.0,맛있었습니다! 만족만족!,2020.12.28
1440,김*현,104,꿀샘16,254,5.0,꿀샘.. 전에 카카오 메이커스로 나왔을때 시키고 이번에 먹어보았는데 너무 맛있느 술입니다!,2022.02.24
1441,김*호,408,꿀샘16,254,5.0,감사합니다 선물용으로 너무 좋아여,2020.12.17
1442,노마드,153,꿀샘16,254,4.5,,2022.07.06
1443,담화맨,85,꿀샘16,254,5.0,술술 넘어가니 맛있어요 ㅎㅎ 어색한 꿀맛이 아니라 자연스러운 꿀맛이었어요.,2022.06.06
1444,담화맨,85,꿀샘16,254,5.0,,2021.12.08
1445,담화맨,85,꿀샘16,254,5.0,꿀맛에 계피향이 씁쓸하게 끝나서 전혀 안질리고 마실 수 있어요. 강추!,2021.12.08
1446,덩어리,565,꿀샘16,254,4.5,달달하이 인공적이지않고 최고에요,2022.07.01
1447,동도로롱,252,꿀샘16,254,5.0,깔끔한 꿀맛과 향이 느껴지는 술입니다. 잘 마셨습니다~^^,2022.05.10
1448,마이시나리오,932,꿀샘16,254,4.5,맛이 오묘한데 맛있어여,2021.12.06
1449,멋진우리,464,꿀샘16,254,5.0,꿀맛이 너무 많이 나서 별로인가?싶다가도 적절히 알콜이랑 섞여서 너무 좋았습니다!!,2020.12.21
1450,멋진우리,464,꿀샘16,254,5.0,달달하니 정말 꿀떡꿀떡넘어가더라구요! 대추천입니다!,2020.10.07
1451,무화식당,715,꿀샘16,254,5.0,,2022.06.08
1452,문*아,965,꿀샘16,254,5.0,많이 달고 쓴맛이 거의 없어서 술특유의 쓴맛때문에 술못드시는분들에게 추천합니다.,2022.03.07
1453,문*희,633,꿀샘16,254,5.0,,2022.06.23
1454,밍쇼니,966,꿀샘16,254,5.0,달달핸 맛잇드라구요 ㅎㅎ 얼음쯰워서 먹기도 조아요,2022.02.18
1455,박*영,109,꿀샘16,254,4.5,,2022.05.02
1456,박*완,969,꿀샘16,254,4.5,달달하긴 한데 꿀맛은 거의 안느껴지네요,2021.12.14
1457,수박,962,꿀샘16,254,5.0,향은 아주 미미하게 꿀냄새가 나요. 근데 딱 먹으면 꿀이 달달하게 느껴지는데 다른 술처럼 으으 하는 달달함은 아니라서 딱이에요!! 이 술이 제일 잘 팔리는 이유를 알 것 같아요! 알콜도 그리 강하지 않아서 그냥 샷으로 먹기에 충분해요,2022.05.13
1458,슈가,72,꿀샘16,254,5.0,부드럽고 달달하면서 맛있습니다,2022.03.30
1459,양*기,831,꿀샘16,254,4.5,시작은 달콤했으나 끝은 씁쓸한 인생..,2022.05.10
1460,우*영,874,꿀샘16,254,5.0,감사합니다 잘 먹을게요,2022.04.11
1461,원츄b,957,꿀샘16,254,4.5,"꿀맛이에요.
마른안주와 마실땐 은은하게 꿀향이 올라오는 정도인데, 매운안주와 마시니 달달한 꿀맛 술이 되네요.
안주선택에 따라 술의 느낌도 많이 달라져요",2022.08.01
1462,이*연,472,꿀샘16,254,5.0,술샘16 먹어보고 맛있어서 같이 구매했어요. 꿀샘도 맛있긴하지만 개인적으로 상큼한?맛 때문에 술샘16이 더 맛있네요. 입맛 취향에 따라 골라 드세요ㅎㅎ,2022.05.20
1463,이*우,342,꿀샘16,254,5.0,,2022.06.24
1464,이*우,342,꿀샘16,254,5.0,"달달해서 너무 좋아요
또 마셔볼래요",2022.03.06
1465,임*엽,663,꿀샘16,254,5.0,꿀에 술탄듯 술에 꿀탄듯 꿀덕꿀덕,2022.03.17
1466,임*희,972,꿀샘16,254,4.0,음료수만큼 단 술은 아니지만 평소 단맛나는 술을 마시지 않아서인지 술 치고는 꽤 달게 느껴졌어요. 그래도 별주 느낌으로 잘 마셨습니다.,2020.12.21
1467,정*진,446,꿀샘16,254,5.0,,2021.12.28
1468,정*진,446,꿀샘16,254,5.0,"너무 맛있어요!
맛보려고 1병만 샀다가 10병 구입했습니다~~ 달콤한데 기분좋게 달콤해요~
자주 살거같아요^^",2021.12.28
1469,정*효,788,꿀샘16,254,4.0,꿀로 만들어서 그런지 달아요,2021.09.09
1470,제레미,960,꿀샘16,254,5.0,도수가 안낮은데 꿀맛나서 술술 들어가다 훅감..,2022.05.30
1471,종이,710,꿀샘16,254,4.0,,2022.06.28
1472,쭈디,866,꿀샘16,254,5.0,병도 예쁜데 술이 넘 안세고 맛있어서 자꾸 먹게됩니당♡ 파티에 적합해요 최고!,2021.12.25
1473,찌니짱,967,꿀샘16,254,5.0,,2022.02.12
1474,최*수,530,꿀샘16,254,5.0,선물용으로 샀어요! 맛은 못봤지만 일단 병이 이뻐서 선물 드리기 좋네여 ㅎ,2021.07.14
1475,최*은,7,꿀샘16,254,5.0,,2022.05.05
1476,최*현,439,꿀샘16,254,5.0,와ㅠㅠ 꿀맛 미쳤어요!! 진짜 그냥 꿀떡꿀떡 넘어가는 꿀주에요?????? 또 사러 왔습니다,2022.01.23
1477,카스트로,959,꿀샘16,254,5.0,"배송 안전하고 빠르게 왔어요! 설명지도 이쁘공
하나씩 마셔보겠습니다:)",2022.06.17
1478,헬카,958,꿀샘16,254,5.0,"달달하고 맛있게 마셨습니다, 단점이 꽤나 달고 술맛이 안나서 생각 못하고 마시다 너무 취할거같은 술이네요",2022.07.18
1479,혀니우,970,꿀샘16,254,5.0,"솔직히 진짜 맛있었어요
달달한 냄새도 나고 목넘김도 좋구오!!
다만 술쟁이들이라 한 병을 비우고도 아쉬워서 다른걸 더 먹었다는..ㅎㅎㅎㅎ 정말 그정도로 술술 들어갔습니다~:)",2021.12.04
1480,호로젠장,851,꿀샘16,254,4.5,배송부터 포장 상품 대만족,2022.05.24
1481,밤의복지부장관,975,달홀진주 40%,1170,4.5,진주 술은 부드럽게 넘어가면서 살짝 피트향 같은 것도 느껴지고 향긋하게 잘 마실 수 있었습니다. 먹고 나면 속도 편안합니다. 순수 증류하기 때문에 속이 편안한 이유라고 봅니다.,2022.03.15
1482,사사린,973,달홀진주 40%,1170,5.0,화~한게 좋내요,2022.06.30
1483,상실인,906,달홀진주 40%,1170,5.0,도수가 느껴집니다.,2022.02.28
1484,오독,974,달홀진주 40%,1170,5.0,,2022.06.03
1485,이*훈,53,달홀진주 40%,1170,5.0,배송 빠르고 좋아요ㅎㅎ,2022.04.25
1486,허*환,766,달홀진주 40%,1170,5.0,상쾌하게 맛있어요,2022.02.21
1487,Soo275,850,담솔,95,4.0,개인적으로 일반 소주나 증류주의 쓴맛을 특히 일부 과일향이 섞인 증류주를 싫어하는편이긴한데 증류주 좋아하는 사람은 너무 맛있어했어요,2022.06.21
1488,강*진,17,담솔,95,5.0,기대했던 바로 그 향이 너무 좋았어요 도수가 높은 것은 물론 좋습니다,2020.11.21
1489,권*정,362,담솔,95,5.0,솔잎향이좋아요. 깔끔합니디ㆍ.,2022.07.13
1490,권*정,362,담솔,95,5.0,"독한술이 요새 당겨서
깔끔해요.",2022.01.23
1491,김*덕,580,담솔,95,5.0,술맛 깔끔하고 만족합니다만 저는 향이 강한것을 좋아하기 때문에 제 취향에는 조금 부족한것 같습니다.,2021.09.07
1492,김*준,21,담솔,95,4.0,솔향이 인상적이네요 40도 다운 목넘김 깔끔합니다,2021.12.19
1493,김*태,177,담솔,95,5.0,,2022.07.25
1494,김*현,104,담솔,95,4.5,,2021.09.11
1495,노마드,153,담솔,95,3.5,,2022.07.06
1496,무인도,977,담솔,95,2.5,생각했던 것보다 솔향은 강하지 않았지만 소중한 사람과 함께 하기에 좋은 술이었습니다.,2022.05.02
1497,문*경,351,담솔,95,5.0,"피톤치드를 느끼고 싶을 때 담솔을 찾습니당 ㅎㅎ
티칵테일 만들어 마시려고 담솔 구매했어요~!",2020.09.11
1498,문*경,351,담솔,95,4.0,"맑고 깨끗한 증류주에요.
솔향이 끝에 자일리톨 껌 느낌처럼 남아 입안이 소독되는 느낌이었어요.

독한 증류주 싫어하는 분들에게 조심스레 추천해봅니다! :)
온더락으로 홀짝이기도 좋을 것 같아요.",2020.08.28
1499,박*형,171,담솔,95,5.0,자주 먹는 담솔 언제나 기대 이상,2022.07.08
1500,신*웅,979,담솔,95,5.0,"솔향이 매력적인 술
진과 비슷하면서도 다른 독자적인 매력을 지니고 있다.
진에 비해 강렬한 향이 있지는 않지만 특유의 솔향과 끈적하지 않은 깔끔함이 독보이는 술이다.
보드카처럼 스트레이트로 강한 도수에서 나오는 깔끔한 맛을 즐기는것도 나쁘진 않지만 개인적으로 추천하고 싶은 음용법은 온더락이나 담솔토닉이다.
온더락의 경우 얼음물에 향이 풀려나면서 향을 좀 더 즐길 수 있으며,
담솔 토닉의 경우 토닉 워터의 청량감과 달콤함에 부드럽게 어우러지는 솔의 향이 상쾌한 느낌을 준다.
추천 비율은 담솔 : 토닉 1 : 2.5~3 정도의 비율이다. 여기에 추가로 라임이나 로즈마리, 솔잎을 첨가하면 더욱 맛있고 솔향을 최대한 극대화 시키고 싶은 경우 솔의 눈을 섞어도 잘 어울린다.
한 번쯤 송충이가 되어보는것도 나쁘진 않을듯 하다.",2020.04.23
1501,심심이,976,담솔,95,5.0,,2022.06.22
1502,안*윤,574,담솔,95,5.0,"생각 날때 마다 주문하는
나의 최고 애주~~
솔향 이 입안가득~~
좋아요~~",2022.07.21
1503,안*윤,574,담솔,95,4.5,"간만에 술고퍼서 주문
나의 애주~~
솔향이 은근~단맛이 아른~~
좋아요",2022.05.13
1504,안*윤,574,담솔,95,5.0,"생각 날때 마다
주문하는 나의 애주~~
입안 가득 퍼지는
은은한 솔향 ~좋아요~~^^",2022.04.21
1505,안*윤,574,담솔,95,5.0,"내가 한잔 하고플때 생각나는 나의 애주
에어 스틱으로 포장~~안전한 배송~~
나의 베스트 담솔~~
입안 가득 솔 향이 은근히 퍼지는~~
아~~좋아요",2022.03.08
1506,안*윤,574,담솔,95,5.0,"담솔 ~~솔 향이 은근하게 입안가득
풍기는 나의 ~~애주~~
간만에 주문~~안전한 포장 및 품격이는
금빛이 나는 담솔 박스~~
좋아요~~^^",2022.01.15
1507,안*윤,574,담솔,95,5.0,"생각 날때 마다 ~~주문~
담솔~~솔 향이 솔~솔~~
전통 증류주~~포장도 고품격~~
좋아요^^",2021.11.01
1508,안*윤,574,담솔,95,5.0,"안전한 에어 튜브 포장, 빠른 배송 좋아요
자주 주문하는 나의 애주 중 하나~~
입안 가득 느껴지는 솔향~상끔해요
고품격의 외관 및 고도수의 깔끔한 뒷맛~
요즘 같은 비대면의 시대~~집안에서 편히
주문하는 전통 애주~~최고~~",2021.09.29
1509,안*윤,574,담솔,95,5.0,"담솔
첫 맛은 은은한 솔향이 입안가득~
끝 맛은 깔끔한 도수~~
대접 받는 느낌 좋아요",2021.07.30
1510,오독,974,담솔,95,5.0,,2022.06.03
1511,오독,974,담솔,95,5.0,,2022.06.01
1512,원*연,347,담솔,95,4.5,맛있습니다......,2021.08.23
1513,윤*진,111,담솔,95,5.0,솔향이 팍 튀지 않아서 이런 향을 싫어하시는 저희 아부지도 요건 또 좋아하시더라구요ㅎㅎ,2021.03.23
1514,이*연,472,담솔,95,5.0,병이깔끔하고 포장도 예뻐서 선물하기 좋았어요. 선물드려서 맛은 잘 모르겠고 도수가 높은 편이라그런지 토닉 타드시니 맛있다 하셨네요,2022.01.22
1515,이*훈,53,담솔,95,5.0,처음 먹는건데 맛있었어요,2022.01.12
1516,장*진,173,담솔,95,3.0,"제 입맛에는 무난한 증류주였고, 솔향이 그렇게 강하지는 않았습니다.
마시는 피톤치드까지는 아닌듯 합니다.",2021.07.27
1517,조*연,978,담솔,95,5.0,깔끔하고 맛있어요,2021.12.19
1518,김*태,177,독산 30%,243,5.0,선물용으로 구매했어요,2022.07.05
1519,남*성,586,독산 30%,243,4.5,깔끔하게 맛있는 술. 기회되면 또 구매 하고 싶어요,2021.07.27
1520,노**래,403,독산 30%,243,5.0,"증류식 소주 특유의 맛이 좋네요, 양이 적어요 큰병이 있었으면 좋겠습니다 ㅎㅎ",2020.12.19
1521,오*택,980,독산 30%,243,5.0,깔끔해요 ^^ 잘마셨습니다.,2022.07.15
1522,이*영,1,독산 30%,243,5.0,"맛있습니다. 선물용으로 산건데 다들 마음에도 들어하시고, 적당한 가격에 잘 산것 같네요.
양이 생각보다 좀 많이 적은 감이 있어서 다음에 시켜먹을 땐 좀 낭낭하게 시켜야 할것 같네요",2021.12.24
1523,혀놔,64,독산 30%,243,4.0,높은 도수의 술은 고량주 이후로 처음 마셔봅니다! 고량주를 마시는 것과 비슷한 화한 작열감이 인상적이지만 도수가 낮은만큼 작열감도 비교적 낮아 보다 더 편하게 즐길 수 있었습니다. 저는 반주로 즐겼지만 간단한 스낵안주와 함께 곁들이기에도 좋은 술같습니다.,2020.08.26
1524,현*이,474,독산 30%,243,5.0,포장도 그렇고 맛도 그렇고 아주 괜찮았어요,2020.08.08
1525,김*덕,580,독산 53%,244,5.0,술은 깔끔하고 좋은데 너무 고도주라 그냥먹으니 부담되네요 가격도 약간부담됩니다,2021.12.24
1526,김*진,358,독산 53%,244,4.0,독산! 53도 깔끔한 본 맛을 느낄수 있어요!,2020.12.03
1527,김*태,177,독산 53%,244,5.0,선물용으로 구매했어요,2022.07.05
1528,담화맨,85,독산 53%,244,5.0,"선물하기도 좋고, 고도수 증류주 좋아하시는 분들께도 강추에요. 전통소주 맛이 고스란히 담겨있습니다.",2021.12.08
1529,손*찬,319,독산 53%,244,5.0,선물용으로 포장도 예뻐서 아주 좋습니다,2021.01.08
1530,오*택,980,독산 53%,244,5.0,,2022.07.15
1531,윤*진,111,독산 53%,244,5.0,화끈하면서도 깔끔한 맛! 생선회랑도 잘 어울렸어요:),2021.11.03
1532,장*웅,131,독산 53%,244,5.0,"명절에 독거하는 젊은이에게 선물했습니다. 짧게 먹고 앉은뱅이될 수 있는 술을 원해서 이걸로 권했는데, 아직 앉은뱅이 확인은 못했네요.",2020.09.23
1533,정*웅,431,독산 53%,244,5.0,응원하고 싶은 양조장이에요. 독산53 도수가 있어 많이 마시기는 힘들지만 깔끔하고 먹기 좋았습니다.,2021.02.17
1534,정*웅,431,독산 53%,244,5.0,오호 생각보다 괜찮네요 가격대비 아주 깔끔한 소주입니다,2021.02.10
1535,wayne,998,두레앙 일반증류주 35%,1113,5.0,,2022.02.09
1536,궁예술이좋소,994,두레앙 일반증류주 35%,1113,5.0,빠른배송 좋습니다 술맛도 좋습니다..,2022.06.29
1537,김*권,714,두레앙 일반증류주 35%,1113,5.0,맛이좋고 뒤끝이없어요,2022.05.11
1538,김지영,996,두레앙 일반증류주 35%,1113,5.0,,2022.04.19
1539,바지가인사하면하의,993,두레앙 일반증류주 35%,1113,4.5,,2022.08.09
1540,연필,997,두레앙 일반증류주 35%,1113,5.0,양호한 디자인과 맛,2022.03.22
1541,이*훈,53,두레앙 일반증류주 35%,1113,5.0,배송 잘 포장되서 왔고 맛있어요,2022.04.25
1542,천사의깃털,995,두레앙 일반증류주 35%,1113,4.0,빠른배송 감사합니다...아직 시음 전이라...맛있을것 같아요~~,2022.04.25
1543,한*수,391,두레앙 일반증류주 35%,1113,5.0,대용량이라 더 좋았습니다,2022.06.23
1544,박*우,643,려 고구마 증류소주 25%,357,2.5,,2021.12.13
1545,서*수,999,려 고구마 증류소주 25%,357,4.0,고구마향이 화악 납니다,2021.09.14
1546,인행,528,려 고구마 증류소주 25%,357,5.0,맛과향이 훌륭합니다,2022.05.04
1547,강*혁,13,려 고구마 증류소주 40%,358,5.0,맛나요.. 또 주문하러 갑니다..,2021.12.26
