c_id,c_name,id,alname,al_star,date
1050,임*엽,257,토박이 한산 소곡주,5,2021.11.11
1050,임*엽,194,고흥 유자주 8%,5,2022.03.17
1050,임*엽,1020,고소리술 40%,5,2022.03.11
1050,임*엽,254,꿀샘16,5,2022.03.17
1050,임*엽,70,서울의 밤,3,2021.10.30
1050,임*엽,1064,"동백꽃, 제주",5,2021.10.15
1051,임*영,1093,백련 미스티 살균 막걸리,4.5,2022.04.29
1051,임*영,153,붉은 원숭이,5,2022.04.29
1051,임*영,194,고흥 유자주 8%,5,2021.08.24
1051,임*영,304,능이주,4,2022.04.19
1051,임*영,303,송이주,4,2022.04.19
1051,임*영,314,화주,4,2022.04.19
1051,임*영,1107,막시모,5,2021.11.19
1051,임*영,1054,만월 40%,5,2021.11.20
1051,임*영,77,매실원주,4.5,2021.08.24
1051,임*영,70,서울의 밤,4.5,2022.04.19
1051,임*영,334,안동소주 일품 21%,5,2022.04.29
1051,임*영,1094,고도리 샤인머스캣 와인 (망고포도),5,2021.11.05
1051,임*영,196,고도리 화이트 청수 와인,5,2021.11.05
1052,임*용,249,문배술 2병 헤리티지 선물세트,4.5,2021.09.09
1052,임*용,77,매실원주,4.5,2021.09.09
1052,임*용,70,서울의 밤,4.5,2021.09.09
1053,임*원,1094,고도리 샤인머스캣 와인 (망고포도),5,2022.04.22
1053,임*원,190,고도리 복숭아 와인,5,2022.05.23
1053,임*원,294,고도리 자두 와인,5,2022.05.23
1054,임*준,1147,보일러 틀어놨어,4.5,2021.12.21
1054,임*준,133,담은,5,2021.12.01
1054,임*준,310,담화탁주,5,2021.12.01
1054,임*준,151,삼양춘 약주,5,2021.06.28
1054,임*준,257,토박이 한산 소곡주,5,2021.12.01
1054,임*준,257,토박이 한산 소곡주,4,2021.09.12
1054,임*준,77,매실원주,5,2021.11.09
1055,임*진,65,감사,5,2021.11.13
1056,임*택,225,경성 과하주,5,2021.07.20
1056,임*택,202,겨울소주 25%,5,2021.07.20
1056,임*택,81,추사 40%,5,2021.07.20
1057,임*헌,77,매실원주,5,2021.10.30
1057,임*헌,224,혼디주,4.5,2021.10.30
1058,임*호,93,솔송주,5,2021.11.11
1058,임*호,281,제주 몬순 커피주,5,2021.11.11
1058,임*호,276,왕율주 33%,5,2021.11.11
1058,임*호,280,커피냑,5,2021.11.11
1059,임*희,254,꿀샘16,4,2020.12.21
1059,임*희,70,서울의 밤,4,2020.12.21
1060,임재욱,1061,시나브로 에뚜왈 로제 스파클링 와인,5,2022.02.10
1061,잉어킹,194,고흥 유자주 8%,4.5,2021.12.30
1061,잉어킹,77,매실원주,4,2021.12.30
1062,작꼬기,194,고흥 유자주 8%,5,2022.04.11
1062,작꼬기,130,니모메,5,2022.05.21
1062,작꼬기,77,매실원주,5,2022.05.21
1062,작꼬기,77,매실원주,4,2022.04.11
1062,작꼬기,70,서울의 밤,5,2022.05.21
1062,작꼬기,1124,치키피치,5,2022.07.19
1062,작꼬기,1111,신애유자,5,2022.05.21
1062,작꼬기,363,루드베리,5,2022.07.19
1062,작꼬기,219,댄싱파파,4.5,2022.05.21
1062,작꼬기,220,스윗마마,5,2022.05.21
1062,작꼬기,308,와쥬블루,5,2022.07.19
1062,작꼬기,224,혼디주,4,2022.05.21
1063,잘마셔보자,202,겨울소주 25%,5,2022.01.21
1063,잘마셔보자,70,서울의 밤,4.5,2022.01.21
1064,장*,257,토박이 한산 소곡주,5,2020.11.13
1064,장*,77,매실원주,5,2021.09.15
1065,장*균,133,담은,4.5,2021.11.17
1066,장*리,70,서울의 밤,5,2021.09.30
1067,장*미,93,솔송주,4,2021.12.29
1068,장*복,87,천비향 약주,5,2020.12.11
1068,장*복,225,경성 과하주,5,2020.12.11
1068,장*복,257,토박이 한산 소곡주,5,2020.12.28
1068,장*복,194,고흥 유자주 8%,5,2020.12.11
1068,장*복,231,삼양춘 청주,5,2020.12.14
1069,장*선,1099,삼양춘 탁주 라이트,4.5,2021.11.11
1069,장*선,133,담은,5,2021.11.11
1070,장*성,202,겨울소주 25%,5,2022.07.04
1071,장*수,77,매실원주,5,2022.01.16
1071,장*수,70,서울의 밤,4,2022.01.16
1072,장*신,1198,배금도가 수제 막걸리,5,2022.07.06
1073,장*아,194,고흥 유자주 8%,5,2021.04.28
1074,장*웅,1099,삼양춘 탁주 라이트,5,2022.05.24
1074,장*웅,249,문배술 2병 헤리티지 선물세트,5,2020.09.23
1074,장*웅,244,독산 53%,5,2020.09.23
1074,장*웅,96,허니문 와인,5,2020.09.23
1075,장*원,141,구름을 벗삼아,5,2022.06.24
1075,장*원,249,문배술 2병 헤리티지 선물세트,5,2021.10.16
1076,장*윤,93,솔송주,3,2021.02.06
1077,장*은,77,매실원주,5,2019.10.22
1078,장*인,141,구름을 벗삼아,4,2021.09.07
1078,장*인,133,담은,4.5,2021.09.07
1078,장*인,70,서울의 밤,5,2021.09.07
1079,장*정,207,세종대왕어주 탁주,5,2020.12.16
1079,장*정,66,술샘16,5,2021.07.21
1080,장*주,133,담은,4,2021.03.14
1081,장*준,293,고도리 체리 와인,2,2021.07.23
1082,장*지,362,별산 막걸리,5,2021.08.22
1083,장*진,362,별산 막걸리,4,2021.07.27
1083,장*진,226,복단지,4,2021.07.22
1083,장*진,194,고흥 유자주 8%,4,2021.07.22
1083,장*진,148,우렁이쌀 청주,4.5,2022.01.16
1083,장*진,95,담솔,3,2021.07.27
1083,장*진,77,매실원주,5,2022.01.13
1083,장*진,89,문경바람 오크 40%,3,2021.07.22
1083,장*진,331,264 청포도 와인 절정 (Medium Dry),4,2021.07.27
1083,장*진,96,허니문 와인,5,2022.01.13
1084,장*현,315,가덕 순쌀 생 막걸리,5,2021.08.09
1084,장*현,141,구름을 벗삼아,4.5,2021.07.06
1084,장*현,307,청남대 블루베리 생 막걸리,5,2021.08.09
1085,장*호,86,천비향 탁주,5,2022.03.15
1085,장*호,87,천비향 약주,5,2022.03.15
1085,장*호,194,고흥 유자주 8%,5,2021.08.24
1085,장*호,77,매실원주,5,2021.10.03
1085,장*호,70,서울의 밤,5,2021.12.20
1085,장*호,70,서울의 밤,5,2021.10.19
1085,장*호,70,서울의 밤,5,2021.10.03
1085,장*호,280,커피냑,5,2021.10.19
1085,장*호,280,커피냑,5,2021.10.09
1085,장*호,222,요새로제,5,2021.07.23
1086,장*홍,1051,궁중술 왕주,4.5,2021.08.14
1086,장*홍,326,밀담 40%,5,2021.08.14
1087,장*희,141,구름을 벗삼아,5,2021.02.04
1088,재광팍,89,문경바람 오크 40%,5,2022.06.08
1089,재정신은해롭다,345,려 증류소주 25%,5,2022.03.04
1089,재정신은해롭다,77,매실원주,5,2022.03.04
1089,재정신은해롭다,1167,진도 아리랑 홍주 40%,5,2022.03.03
1089,재정신은해롭다,1196,장수 오미자주,5,2022.03.03
1090,재현콩,1187,서설,5,2022.02.26
1090,재현콩,1112,두레앙 22%,5,2022.02.26
1091,전*경,81,추사 40%,5,2021.08.07
1092,전*령,240,오산 막걸리,4,2020.11.19
1094,전*연,93,솔송주,4,2020.04.13
1095,전*원,77,매실원주,5,2022.07.26
1095,전*원,77,매실원주,5,2022.05.25
1095,전*원,1092,안동소주 일품 40% 골드,5,2022.07.26
1096,전*윤,275,문삼이공 잣,4,2021.01.31
1096,전*윤,299,술샘19,3,2021.01.31
1096,전*윤,308,와쥬블루,5,2021.01.31
1097,전*익,1057,용봉약주 오향주,5,2022.03.16
1098,전*정,151,삼양춘 약주,4.5,2022.01.20
1098,전*정,231,삼양춘 청주,5,2022.01.20
1099,전*종,241,오매백주,5,2021.01.12
1099,전*종,240,오산 막걸리,5,2021.01.12
1099,전*종,194,고흥 유자주 8%,5,2022.02.21
1099,전*종,194,고흥 유자주 8%,5,2021.11.17
1099,전*종,194,고흥 유자주 8%,5,2021.01.12
1099,전*종,1007,겨울소주 45%,4,2022.02.01
1099,전*종,1049,금설,5,2021.11.18
1099,전*종,77,매실원주,5,2021.01.12
1099,전*종,1129,양조학당 애,5,2022.01.12
1099,전*종,227,진맥소주 40%,5,2021.11.18
1099,전*종,227,진맥소주 40%,4.5,2021.11.17
1100,전*중,1147,보일러 틀어놨어,5,2022.05.10
1100,전*중,1147,보일러 틀어놨어,5,2021.12.08
1100,전*중,75,술취한 원숭이,5,2022.01.19
1100,전*중,116,청명주 약주 17%,5,2021.12.08
1100,전*중,148,우렁이쌀 청주,5,2022.05.10
1100,전*중,148,우렁이쌀 청주,5,2022.05.10
1100,전*중,148,우렁이쌀 청주,5,2021.12.08
1100,전*중,327,미상 25%,5,2022.05.10
1100,전*중,325,밀담 24%,5,2022.05.10
1100,전*중,1092,안동소주 일품 40% 골드,5,2021.12.08
1100,전*중,81,추사 40%,5,2022.05.10
1100,전*중,81,추사 40%,5,2022.05.10
1100,전*중,219,댄싱파파,5,2021.12.08
1101,전*하,198,술공방 9.0,5,2021.09.22
1101,전*하,202,겨울소주 25%,5,2021.09.22
1102,전*현,257,토박이 한산 소곡주,4.5,2022.06.30
1103,전도사,194,고흥 유자주 8%,5,2022.05.11
1104,전린이,327,미상 25%,5,2022.01.18
1105,전통술린이,133,담은,5,2022.07.28
1105,전통술린이,93,솔송주,5,2022.07.14
1105,전통술린이,202,겨울소주 25%,5,2022.07.14
1106,전통주사랑,1169,청비성,5,2022.04.27
1106,전통주사랑,1064,"동백꽃, 제주",4,2022.04.27
1107,절라비,70,서울의 밤,4,2021.12.13
1108,정*,194,고흥 유자주 8%,5,2021.09.29
1108,정*,81,추사 40%,5,2022.07.08
1109,정*경,77,매실원주,3.5,2022.01.18
1109,정*경,77,매실원주,4,2021.10.28
1109,정*경,77,매실원주,3.5,2021.10.26
1109,정*경,77,매실원주,3.5,2021.10.26
1109,정*경,70,서울의 밤,4,2021.10.28
1110,정*국,249,문배술 2병 헤리티지 선물세트,5,2021.12.18
1110,정*국,77,매실원주,4.5,2022.04.20
1110,정*국,276,왕율주 33%,3.5,2021.11.18
1111,정*나,133,담은,5,2022.02.18
1111,정*나,133,담은,5,2021.12.21
1111,정*나,133,담은,5,2021.10.06
1111,정*나,1094,고도리 샤인머스캣 와인 (망고포도),5,2021.10.06
1112,정*렬,257,토박이 한산 소곡주,5,2022.01.23
1112,정*렬,257,토박이 한산 소곡주,5,2022.01.23
1113,정*민,139,오미자 생 막걸리,5,2020.01.23
1114,정*상,202,겨울소주 25%,4.5,2022.03.27
1115,정*선,93,솔송주,4,2020.12.23
1116,정*성,207,세종대왕어주 탁주,5,2022.01.23
1117,정*솔,194,고흥 유자주 8%,5,2021.01.21
1118,정*수,208,세종대왕어주 약주,5,2022.02.24
1118,정*수,77,매실원주,5,2021.02.13
1118,정*수,70,서울의 밤,5,2021.09.08
1119,정*숙,299,술샘19,5,2021.10.03
1120,정*슬,1049,금설,5,2021.11.24
1120,정*슬,70,서울의 밤,5,2021.09.09
1121,정*승,135,복순도가 손 막걸리,5,2021.12.21
1122,정*연,1187,서설,5,2022.05.04
1122,정*연,1057,용봉약주 오향주,5,2022.05.05
1123,정*영,1147,보일러 틀어놨어,4.5,2022.03.08
1123,정*영,75,술취한 원숭이,4,2020.12.02
1123,정*영,77,매실원주,4.5,2022.03.08
1123,정*영,77,매실원주,5,2021.12.21
1123,정*영,66,술샘16,3,2020.12.02
1123,정*영,253,오미로제 연,5,2020.12.25
1124,정*욱,133,담은,5,2020.03.03
1125,정*웅,346,설하담,5,2021.07.21
1125,정*웅,310,담화탁주,5,2021.01.04
1125,정*웅,87,천비향 약주,5,2021.01.13
1125,정*웅,194,고흥 유자주 8%,5,2022.05.17
1125,정*웅,244,독산 53%,5,2021.02.17
1125,정*웅,244,독산 53%,5,2021.02.10
1125,정*웅,89,문경바람 오크 40%,4,2022.02.19
1125,정*웅,89,문경바람 오크 40%,5,2021.01.13
1125,정*웅,162,문배술 40%,5,2020.09.15
1125,정*웅,255,부자진,4,2020.12.24
1125,정*웅,70,서울의 밤,5,2021.12.08
1125,정*웅,81,추사 40%,5,2021.07.22
1125,정*웅,81,추사 40%,5,2021.02.17
1125,정*웅,253,오미로제 연,5,2020.12.24
1125,정*웅,96,허니문 와인,5,2022.04.13
1125,정*웅,96,허니문 와인,5,2020.12.29
1126,정*원,275,문삼이공 잣,5,2022.01.11
1126,정*원,282,문삼이공 탁주,5,2022.01.11
1126,정*원,1050,한청,5,2021.07.28
1126,정*원,77,매실원주,5,2021.12.13
1126,정*원,1150,샤토미소 애플 와인,3,2022.01.24
1126,정*원,1149,샤토미소 랑 화이트와인 (스위트),5,2022.01.24
1126,정*원,1137,샤토미소 로제와인 (스위트),5,2022.01.24
1126,정*원,1094,고도리 샤인머스캣 와인 (망고포도),5,2022.01.04
1126,정*원,1094,고도리 샤인머스캣 와인 (망고포도),5,2022.01.04
1126,정*원,190,고도리 복숭아 와인,5,2022.01.04
1127,정*윤,1112,두레앙 22%,3.5,2022.01.28
1127,정*윤,70,서울의 밤,5,2019.11.06
1128,정*은,1189,얼떨결에 퍼플,5,2022.07.26
1128,정*은,1102,지란지교 무화과 탁주,4.5,2022.07.26
1128,정*은,77,매실원주,3,2021.02.05
1128,정*은,193,고도리 화이트 와인 (스위트),5,2022.04.20
1129,정*인,147,술아 국화주,5,2021.08.22
1130,정*정,1147,보일러 틀어놨어,4,2021.12.14
1130,정*정,135,복순도가 손 막걸리,5,2022.02.23
1130,정*정,135,복순도가 손 막걸리,5,2022.02.23
1130,정*정,77,매실원주,5,2022.02.23
1131,정*주,194,고흥 유자주 8%,5,2020.12.21
1131,정*주,76,홍삼명주,5,2020.12.21
1132,정*지,190,고도리 복숭아 와인,5,2021.03.18
1133,정*진,198,술공방 9.0,0.5,2021.07.16
1133,정*진,240,오산 막걸리,4.5,2021.09.08
1133,정*진,254,꿀샘16,5,2021.12.28
1133,정*진,254,꿀샘16,5,2021.12.28
1133,정*진,1112,두레앙 22%,4,2021.12.28
1133,정*진,77,매실원주,5,2022.01.08
1133,정*진,66,술샘16,5,2021.12.28
1133,정*진,299,술샘19,5,2022.01.08
1134,정*철,315,가덕 순쌀 생 막걸리,4,2021.07.30
1135,정*현,133,담은,5,2021.12.13
1135,정*현,257,토박이 한산 소곡주,5,2021.12.13
1135,정*현,312,토박이 소곡화주,5,2021.12.13
1135,정*현,224,혼디주,5,2021.12.13
1136,정*효,194,고흥 유자주 8%,5,2021.09.09
1136,정*효,254,꿀샘16,4,2021.09.09
1137,정*희,65,감사,3,2020.12.03
1137,정*희,147,술아 국화주,5,2020.12.03
1137,정*희,76,홍삼명주,5,2020.12.03
1138,정꼬미엄마,133,담은,5,2021.11.17
1139,정민구,1107,막시모,5,2022.05.26
1140,정용훈,77,매실원주,5,2022.04.08
1140,정용훈,70,서울의 밤,5,2022.04.08
1141,정하욱,202,겨울소주 25%,5,2022.06.10
1142,정한e,1112,두레앙 22%,5,2022.05.10
1143,정핫산,190,고도리 복숭아 와인,5,2022.04.09
1144,제레미,254,꿀샘16,5,2022.05.30
1144,제레미,326,밀담 40%,5,2022.05.30
1144,제레미,332,264 청포도 와인 광야 (Dry),5,2022.05.30
1144,제레미,330,264 청포도 와인 꽃 (Medium Sweet),5,2022.05.30
1145,제로하트,1147,보일러 틀어놨어,5,2022.04.06
1146,제미니맨,257,토박이 한산 소곡주,4,2021.10.25
1147,제철아메리카노,1054,만월 40%,5,2022.03.07
1148,조*,77,매실원주,5,2020.11.05
1148,조*,70,서울의 밤,5,2020.11.05
1149,조*경,141,구름을 벗삼아,5,2021.09.02
1149,조*경,133,담은,5,2022.05.29
1149,조*경,133,담은,5,2022.02.09
1149,조*경,133,담은,5,2021.09.02
1149,조*경,133,담은,5,2021.09.02
1149,조*경,133,담은,5,2020.12.23
1149,조*경,226,복단지,3,2020.07.04
1149,조*경,225,경성 과하주,5,2020.06.30
1149,조*경,148,우렁이쌀 청주,5,2020.07.04
1150,조*근,249,문배술 2병 헤리티지 선물세트,5,2020.12.15
1150,조*근,162,문배술 40%,5,2020.12.15
1151,조*만,77,매실원주,4,2020.07.16
1152,조*별,222,요새로제,5,2021.09.23
1153,조*빈,135,복순도가 손 막걸리,5,2020.04.11
1154,조*상,64,면천 두견주,5,2021.06.02
1154,조*상,257,토박이 한산 소곡주,5,2021.06.02
1154,조*상,257,토박이 한산 소곡주,5,2021.04.28
1154,조*상,257,토박이 한산 소곡주,5,2021.04.11
1155,조*식,133,담은,5,2020.11.01
1155,조*식,198,술공방 9.0,5,2020.11.01
1155,조*식,310,담화탁주,4,2021.05.27
1155,조*식,70,서울의 밤,5,2021.10.14
1156,조*신,1092,안동소주 일품 40% 골드,3.5,2022.01.17
1157,조*연,95,담솔,5,2021.12.19
1158,조*열,77,매실원주,4.5,2022.07.06
1158,조*열,1094,고도리 샤인머스캣 와인 (망고포도),5,2022.07.06
1159,조*영,135,복순도가 손 막걸리,5,2022.02.10
1159,조*영,75,술취한 원숭이,4,2020.09.10
1159,조*영,139,오미자 생 막걸리,5,2022.02.09
1159,조*영,81,추사 40%,4,2021.05.30
1159,조*영,193,고도리 화이트 와인 (스위트),5,2021.05.30
1160,조*익,277,애플사이더 헤베,5,2021.06.01
1161,조*임,133,담은,5,2019.11.16
1162,조*정,315,가덕 순쌀 생 막걸리,5,2021.02.03
1162,조*정,141,구름을 벗삼아,5,2021.02.17
1162,조*정,141,구름을 벗삼아,5,2021.02.17
1162,조*정,141,구름을 벗삼아,5,2021.02.17
1162,조*정,141,구름을 벗삼아,5,2021.02.17
1162,조*정,141,구름을 벗삼아,5,2021.02.03
1162,조*정,141,구름을 벗삼아,5,2021.02.03
1162,조*정,141,구름을 벗삼아,5,2021.02.03
1162,조*정,141,구름을 벗삼아,5,2021.02.03
1162,조*정,284,선호 생 막걸리,3,2021.02.03
1162,조*정,198,술공방 9.0,4,2021.02.17
1163,조*제,225,경성 과하주,5,2020.06.10
1164,조*종,72,삼양춘 탁주,4.5,2022.05.04
1165,조*주,275,문삼이공 잣,5,2020.11.30
1165,조*주,275,문삼이공 잣,5,2020.11.11
1165,조*주,135,복순도가 손 막걸리,5,2021.07.21
1165,조*주,340,금산인삼주 수삼 23%,5,2021.04.22
1166,조*지,1051,궁중술 왕주,4,2021.09.13
1167,조*진,1136,샤토미소 웨딩 자두와인,5,2022.01.21
1167,조*진,190,고도리 복숭아 와인,5,2020.12.28
1167,조*진,294,고도리 자두 와인,5,2020.12.28
1167,조*진,293,고도리 체리 와인,5,2020.12.28
1168,조*철,202,겨울소주 25%,5,2021.10.18
1168,조*철,70,서울의 밤,4.5,2021.10.18
1169,조*하,75,술취한 원숭이,4.5,2021.12.30
1169,조*하,194,고흥 유자주 8%,5,2021.12.30
1169,조*하,194,고흥 유자주 8%,5,2021.12.30
1169,조*하,93,솔송주,5,2021.12.30
1169,조*하,1094,고도리 샤인머스캣 와인 (망고포도),5,2021.12.30
1170,조*향,241,오매백주,5,2021.01.10
1171,조*현,133,담은,5,2021.10.26
1171,조*현,133,담은,5,2020.01.01
1171,조*현,135,복순도가 손 막걸리,5,2020.01.01
1171,조*현,72,삼양춘 탁주,4,2020.02.26
1171,조*현,241,오매백주,5,2020.07.16
1171,조*현,240,오산 막걸리,5,2020.07.27
1171,조*현,1217,오메기술 13%,5,2022.06.28
1171,조*현,1051,궁중술 왕주,5,2022.01.18
1171,조*현,1051,궁중술 왕주,5,2021.09.16
1171,조*현,1051,궁중술 왕주,4.5,2021.08.10
1171,조*현,151,삼양춘 약주,5,2020.04.06
1171,조*현,106,우리술 오늘 약주,5,2021.08.03
1171,조*현,257,토박이 한산 소곡주,5,2022.06.26
1171,조*현,354,금산인삼주 약주,5,2021.09.16
1171,조*현,354,금산인삼주 약주,5,2021.08.27
1171,조*현,304,능이주,5,2022.01.21
1171,조*현,304,능이주,5,2021.09.15
1171,조*현,130,니모메,4,2022.06.28
1171,조*현,303,송이주,5,2022.01.21
1171,조*현,93,솔송주,5,2022.01.21
1171,조*현,76,홍삼명주,5,2022.01.18
1171,조*현,76,홍삼명주,5,2020.04.30
1171,조*현,202,겨울소주 25%,5,2021.08.27
1171,조*현,340,금산인삼주 수삼 23%,4.5,2021.08.03
1171,조*현,77,매실원주,5,2021.08.11
1171,조*현,70,서울의 밤,5,2022.06.28
1171,조*현,1166,한주 25%,5,2022.01.18
1172,조*혜,151,삼양춘 약주,5,2022.02.15
1172,조*혜,148,우렁이쌀 청주,5,2022.02.15
1172,조*혜,77,매실원주,5,2021.10.21
1172,조*혜,70,서울의 밤,3.5,2021.10.21
1173,조*호,162,문배술 40%,5,2021.09.16
1173,조*호,1092,안동소주 일품 40% 골드,5,2021.10.31
1173,조*호,224,혼디주,5,2021.11.06
1174,조*환,93,솔송주,4,2022.01.26
1174,조*환,93,솔송주,4.5,2022.01.26
1174,조*환,309,시나브로 에뚜왈 화이트 스파클링 와인,5,2022.03.08
1175,조*희,310,담화탁주,5,2022.06.28
1175,조*희,326,밀담 40%,5,2022.06.28
1175,조*희,1094,고도리 샤인머스캣 와인 (망고포도),5,2021.12.30
1176,조이더술꾼,1169,청비성,5,2022.04.19
1176,조이더술꾼,194,고흥 유자주 8%,5,2022.04.19
1176,조이더술꾼,148,우렁이쌀 청주,4.5,2022.04.19
1176,조이더술꾼,77,매실원주,4,2022.04.19
1177,조이맘,1147,보일러 틀어놨어,4.5,2022.01.25
1177,조이맘,135,복순도가 손 막걸리,4,2022.03.18
1177,조이맘,194,고흥 유자주 8%,5,2022.06.10
1177,조이맘,194,고흥 유자주 8%,5,2022.02.09
1177,조이맘,194,고흥 유자주 8%,4,2021.10.14
1177,조이맘,148,우렁이쌀 청주,5,2022.06.10
1177,조이맘,77,매실원주,5,2022.06.10
1177,조이맘,77,매실원주,4,2022.05.24
1177,조이맘,70,서울의 밤,4,2022.06.06
1177,조이맘,70,서울의 밤,5,2022.03.18
1178,조인호,82,추사 애플 와인,5,2022.03.21
1179,조코,153,붉은 원숭이,5,2022.07.13
1180,종이,194,고흥 유자주 8%,4,2022.06.28
1180,종이,202,겨울소주 25%,5,2022.06.28
1180,종이,254,꿀샘16,4,2022.06.28
1180,종이,77,매실원주,4,2022.06.28
1180,종이,81,추사 40%,4,2022.06.28
1180,종이,224,혼디주,4,2022.06.28
1181,좋은사람,1196,장수 오미자주,5,2022.04.26
1182,주*규,133,담은,4.5,2022.03.04
1182,주*규,151,삼양춘 약주,5,2022.01.24
1182,주*규,151,삼양춘 약주,5,2021.11.11
1183,주*근,346,설하담,1.5,2022.03.08
1183,주*근,162,문배술 40%,4.5,2021.07.26
1184,주*님,1021,문경바람 오크 25%,5,2021.11.16
1185,주*림,257,토박이 한산 소곡주,5,2021.11.10
1186,주*현,1094,고도리 샤인머스캣 와인 (망고포도),5,2021.12.18
1187,주*화,1207,희양산막걸리 9%,4.5,2022.05.16
1187,주*화,1158,양지백주,4.5,2022.05.26
1187,주*화,1126,홍천강 탁주,0.5,2022.05.26
1188,주*황,257,토박이 한산 소곡주,4,2021.06.03
1188,주*황,276,왕율주 33%,5,2021.06.03
1189,주드,257,토박이 한산 소곡주,4.5,2022.07.20
1189,주드,148,우렁이쌀 청주,4.5,2022.07.23
1189,주드,345,려 증류소주 25%,5,2022.07.23
1190,주드로,135,복순도가 손 막걸리,5,2022.05.03
1191,주락이,282,문삼이공 탁주,5,2022.06.16
1192,주색,283,문삼이공 약주,5,2022.01.26
1193,주성동똘녀,93,솔송주,5,2022.06.09
1194,주주주주,77,매실원주,5,2022.01.15
1194,주주주주,77,매실원주,5,2022.01.12
1195,즐거운소풍,224,혼디주,4,2022.06.16
1196,즐똥,294,고도리 자두 와인,5,2022.02.07
1196,즐똥,294,고도리 자두 와인,5,2022.02.02
1197,지*,116,청명주 약주 17%,5,2021.12.29
1197,지*,208,세종대왕어주 약주,4.5,2022.05.24
1197,지*,70,서울의 밤,4.5,2021.12.27
1198,지*영,257,토박이 한산 소곡주,5,2021.09.09
1199,지*정,193,고도리 화이트 와인 (스위트),3,2020.01.31
1200,지*준,310,담화탁주,5,2022.02.14
1201,지*하,1007,겨울소주 45%,3.5,2022.03.08
1202,지*호,70,서울의 밤,5,2019.12.20
1203,지구선녀,1094,고도리 샤인머스캣 와인 (망고포도),5,2021.12.17
1204,지나간시선,153,붉은 원숭이,5,2022.07.23
1204,지나간시선,1217,오메기술 13%,4,2022.07.07
1204,지나간시선,1203,매화깊은밤,4,2022.07.07
1204,지나간시선,1178,우포,4,2022.07.07
1204,지나간시선,93,솔송주,5,2022.07.23
1204,지나간시선,93,솔송주,4,2022.06.30
1204,지나간시선,1214,"유채꽃, 제주",4,2022.07.07
1204,지나간시선,1064,"동백꽃, 제주",4,2022.07.07
1205,지니지니야,1224,허니문배,5,2022.06.27
1205,지니지니야,363,루드베리,5,2022.06.27
1206,지리산곰,70,서울의 밤,3.5,2022.06.30
1207,지저스,77,매실원주,5,2022.05.03
1207,지저스,70,서울의 밤,5,2022.05.03
1207,지저스,1092,안동소주 일품 40% 골드,5,2022.05.03
1208,지훈,1093,백련 미스티 살균 막걸리,4,2022.05.03
1208,지훈,299,술샘19,3,2022.05.03
1209,진*진,135,복순도가 손 막걸리,5,2019.12.22
1210,진격의락커,133,담은,5,2022.03.02
1211,진돌,280,커피냑,5,2022.03.14
1211,진돌,1094,고도리 샤인머스캣 와인 (망고포도),5,2022.03.19
1212,진로한잔,202,겨울소주 25%,5,2021.12.27
1212,진로한잔,70,서울의 밤,5,2021.12.27
1213,진마니주주,1049,금설,4,2022.01.15
1214,진우쩡찡,1102,지란지교 무화과 탁주,5,2021.10.29
1214,진우쩡찡,1101,지란지교 탁주,5,2021.10.28
1214,진우쩡찡,202,겨울소주 25%,5,2021.11.03
1214,진우쩡찡,1012,이도 25%,5,2021.11.15
1215,짓우,93,솔송주,5,2022.07.21
1215,짓우,77,매실원주,5,2022.07.21
1215,짓우,162,문배술 40%,5,2022.07.21
1215,짓우,70,서울의 밤,5,2022.07.21
1216,짜잔이,194,고흥 유자주 8%,5,2022.05.12
1216,짜잔이,77,매실원주,5,2022.05.12
1217,짱구박사,1201,자연담은 복분자 막걸리,4.5,2022.05.24
1218,째깍,257,토박이 한산 소곡주,5,2022.06.15
1219,쩝쩌비,92,고운달 백자,4.5,2022.05.24
1220,쩡뽕이,253,오미로제 연,5,2022.02.20
1221,쩡이영,72,삼양춘 탁주,5,2022.07.08
1222,쩨니님,194,고흥 유자주 8%,5,2022.07.17
1222,쩨니님,130,니모메,3.5,2022.07.17
1223,쩨리킴,1061,시나브로 에뚜왈 로제 스파클링 와인,3.5,2022.02.03
1224,쪙이,1094,고도리 샤인머스캣 와인 (망고포도),4.5,2022.01.02
1225,쭈구리네너구리,66,술샘16,5,2021.10.21
1226,쭈디,76,홍삼명주,5,2021.12.18
1226,쭈디,76,홍삼명주,5,2021.12.18
1226,쭈디,254,꿀샘16,5,2021.12.25
1226,쭈디,66,술샘16,5,2021.12.25
1227,쮸롱로롱,1094,고도리 샤인머스캣 와인 (망고포도),5,2021.12.18
1227,쮸롱로롱,190,고도리 복숭아 와인,5,2021.12.18
1228,찌니,194,고흥 유자주 8%,4.5,2022.05.24
1229,찌니짱,254,꿀샘16,5,2022.02.12
1230,찌닝,77,매실원주,5,2022.06.22
1230,찌닝,77,매실원주,5,2022.06.14
1230,찌닝,70,서울의 밤,5,2022.06.22
1230,찌닝,66,술샘16,5,2022.06.22
1230,찌닝,1214,"유채꽃, 제주",5,2022.06.14
1230,찌닝,1064,"동백꽃, 제주",4.5,2022.06.14
1231,찐빵이,345,려 증류소주 25%,4.5,2022.07.12
1231,찐빵이,325,밀담 24%,5,2022.07.12
1231,찐빵이,1105,솔섬 17%,4,2022.07.12
1232,찐찐,331,264 청포도 와인 절정 (Medium Dry),5,2022.03.24
1233,차*규,133,담은,5,2021.05.05
1233,차*규,194,고흥 유자주 8%,5,2021.05.05
